"DataInformacao","Fonte","Volume","VolumePercentual"
"04/09/1999","ANA","75.54",18.4
"05/09/1999","ANA","75.42",18.3
"05/09/1999","ANA","75.42",18.3
"06/09/1999","ANA","75.19",18.3
"06/09/1999","ANA","75.19",18.3
"07/09/1999","ANA","75.07",18.2
"07/09/1999","ANA","75.07",18.2
"08/09/1999","ANA","74.96",18.2
"08/09/1999","ANA","74.96",18.2
"09/09/1999","ANA","74.84",18.2
"09/09/1999","ANA","74.84",18.2
"10/09/1999","ANA","74.72",18.2
"10/09/1999","ANA","74.72",18.2
"11/09/1999","ANA","74.61",18.1
"11/09/1999","ANA","74.61",18.1
"12/09/1999","ANA","74.28",18
"12/09/1999","ANA","74.28",18
"13/09/1999","ANA","74.07",18
"13/09/1999","ANA","74.07",18
"14/09/1999","ANA","73.86",17.9
"14/09/1999","ANA","73.86",17.9
"15/09/1999","ANA","73.75",17.9
"15/09/1999","ANA","73.75",17.9
"16/09/1999","ANA","73.65",17.9
"16/09/1999","ANA","73.65",17.9
"17/09/1999","ANA","73.54",17.9
"17/09/1999","ANA","73.54",17.9
"18/09/1999","ANA","73.44",17.8
"18/09/1999","ANA","73.44",17.8
"19/09/1999","ANA","73.33",17.8
"19/09/1999","ANA","73.33",17.8
"20/09/1999","ANA","73.12",17.8
"20/09/1999","ANA","73.12",17.8
"21/09/1999","ANA","73.02",17.7
"21/09/1999","ANA","73.02",17.7
"22/09/1999","ANA","72.91",17.7
"22/09/1999","ANA","72.91",17.7
"23/09/1999","ANA","72.81",17.7
"23/09/1999","ANA","72.81",17.7
"24/09/1999","ANA","72.70",17.7
"24/09/1999","ANA","72.70",17.7
"25/09/1999","ANA","72.60",17.6
"25/09/1999","ANA","72.60",17.6
"26/09/1999","ANA","72.49",17.6
"26/09/1999","ANA","72.49",17.6
"27/09/1999","ANA","72.28",17.6
"27/09/1999","ANA","72.28",17.6
"28/09/1999","ANA","72.18",17.5
"28/09/1999","ANA","72.18",17.5
"29/09/1999","ANA","72.07",17.5
"29/09/1999","ANA","72.07",17.5
"30/09/1999","ANA","71.96",17.5
"30/09/1999","ANA","71.96",17.5
"01/10/1999","ANA","71.75",17.4
"01/10/1999","ANA","71.75",17.4
"02/10/1999","ANA","71.65",17.4
"02/10/1999","ANA","71.65",17.4
"03/10/1999","ANA","71.54",17.4
"03/10/1999","ANA","71.54",17.4
"04/10/1999","ANA","71.33",17.3
"04/10/1999","ANA","71.33",17.3
"05/10/1999","ANA","71.23",17.3
"05/10/1999","ANA","71.23",17.3
"06/10/1999","ANA","71.12",17.3
"06/10/1999","ANA","71.12",17.3
"07/10/1999","ANA","71.02",17.2
"07/10/1999","ANA","71.02",17.2
"08/10/1999","ANA","70.91",17.2
"08/10/1999","ANA","70.91",17.2
"09/10/1999","ANA","70.81",17.2
"09/10/1999","ANA","70.81",17.2
"10/10/1999","ANA","70.70",17.2
"10/10/1999","ANA","70.70",17.2
"11/10/1999","ANA","70.60",17.2
"11/10/1999","ANA","70.60",17.2
"12/10/1999","ANA","70.49",17.1
"12/10/1999","ANA","70.49",17.1
"13/10/1999","ANA","70.39",17.1
"13/10/1999","ANA","70.39",17.1
"14/10/1999","ANA","70.28",17.1
"14/10/1999","ANA","70.28",17.1
"15/10/1999","ANA","70.18",17
"15/10/1999","ANA","70.18",17
"16/10/1999","ANA","70.07",17
"16/10/1999","ANA","70.07",17
"17/10/1999","ANA","69.97",17
"17/10/1999","ANA","69.97",17
"18/10/1999","ANA","69.75",16.9
"18/10/1999","ANA","69.75",16.9
"19/10/1999","ANA","69.65",16.9
"19/10/1999","ANA","69.65",16.9
"20/10/1999","ANA","69.54",16.9
"20/10/1999","ANA","69.54",16.9
"21/10/1999","ANA","69.44",16.9
"21/10/1999","ANA","69.44",16.9
"22/10/1999","ANA","69.23",16.8
"22/10/1999","ANA","69.23",16.8
"23/10/1999","ANA","69.12",16.8
"23/10/1999","ANA","69.12",16.8
"24/10/1999","ANA","69.02",16.8
"24/10/1999","ANA","69.02",16.8
"25/10/1999","ANA","68.91",16.7
"25/10/1999","ANA","68.91",16.7
"26/10/1999","ANA","68.81",16.7
"26/10/1999","ANA","68.81",16.7
"27/10/1999","ANA","68.81",16.7
"27/10/1999","ANA","68.81",16.7
"28/10/1999","ANA","68.70",16.7
"28/10/1999","ANA","68.70",16.7
"29/10/1999","ANA","68.60",16.7
"29/10/1999","ANA","68.60",16.7
"30/10/1999","ANA","68.49",16.6
"30/10/1999","ANA","68.49",16.6
"31/10/1999","ANA","68.39",16.6
"31/10/1999","ANA","68.39",16.6
"01/11/1999","ANA","68.18",16.6
"01/11/1999","ANA","68.18",16.6
"02/11/1999","ANA","68.07",16.5
"02/11/1999","ANA","68.07",16.5
"03/11/1999","ANA","67.97",16.5
"03/11/1999","ANA","67.97",16.5
"04/11/1999","ANA","67.86",16.5
"04/11/1999","ANA","67.86",16.5
"05/11/1999","ANA","67.75",16.5
"05/11/1999","ANA","67.75",16.5
"06/11/1999","ANA","67.65",16.4
"06/11/1999","ANA","67.65",16.4
"07/11/1999","ANA","67.54",16.4
"07/11/1999","ANA","67.54",16.4
"08/11/1999","ANA","67.33",16.4
"08/11/1999","ANA","67.33",16.4
"09/11/1999","ANA","67.23",16.3
"09/11/1999","ANA","67.23",16.3
"10/11/1999","ANA","67.02",16.3
"10/11/1999","ANA","67.02",16.3
"11/11/1999","ANA","67.02",16.3
"11/11/1999","ANA","67.02",16.3
"12/11/1999","ANA","66.81",16.2
"12/11/1999","ANA","66.81",16.2
"13/11/1999","ANA","66.70",16.2
"13/11/1999","ANA","66.70",16.2
"14/11/1999","ANA","66.60",16.2
"14/11/1999","ANA","66.60",16.2
"15/11/1999","ANA","66.39",16.1
"15/11/1999","ANA","66.39",16.1
"16/11/1999","ANA","66.28",16.1
"16/11/1999","ANA","66.28",16.1
"17/11/1999","ANA","66.18",16.1
"17/11/1999","ANA","66.18",16.1
"18/11/1999","ANA","66.07",16
"18/11/1999","ANA","66.07",16
"19/11/1999","ANA","65.97",16
"19/11/1999","ANA","65.97",16
"20/11/1999","ANA","65.76",16
"20/11/1999","ANA","65.76",16
"21/11/1999","ANA","65.65",16
"21/11/1999","ANA","65.65",16
"22/11/1999","ANA","65.44",15.9
"22/11/1999","ANA","65.44",15.9
"23/11/1999","ANA","65.33",15.9
"23/11/1999","ANA","65.33",15.9
"24/11/1999","ANA","65.23",15.8
"24/11/1999","ANA","65.23",15.8
"25/11/1999","ANA","65.02",15.8
"25/11/1999","ANA","65.02",15.8
"26/11/1999","ANA","64.91",15.8
"26/11/1999","ANA","64.91",15.8
"27/11/1999","ANA","64.81",15.7
"27/11/1999","ANA","64.81",15.7
"28/11/1999","ANA","64.70",15.7
"28/11/1999","ANA","64.70",15.7
"29/11/1999","ANA","64.49",15.7
"29/11/1999","ANA","64.49",15.7
"30/11/1999","ANA","64.39",15.6
"30/11/1999","ANA","64.39",15.6
"01/12/1999","ANA","64.18",15.6
"01/12/1999","ANA","64.18",15.6
"02/12/1999","ANA","64.07",15.6
"02/12/1999","ANA","64.07",15.6
"03/12/1999","ANA","63.97",15.5
"03/12/1999","ANA","63.97",15.5
"04/12/1999","ANA","63.87",15.5
"04/12/1999","ANA","63.87",15.5
"05/12/1999","ANA","63.87",15.5
"05/12/1999","ANA","63.87",15.5
"06/12/1999","ANA","63.87",15.5
"06/12/1999","ANA","63.87",15.5
"07/12/1999","ANA","63.78",15.5
"07/12/1999","ANA","63.78",15.5
"08/12/1999","ANA","63.68",15.5
"08/12/1999","ANA","63.68",15.5
"09/12/1999","ANA","63.59",15.4
"09/12/1999","ANA","63.59",15.4
"10/12/1999","ANA","63.49",15.4
"10/12/1999","ANA","63.49",15.4
"11/12/1999","ANA","63.40",15.4
"11/12/1999","ANA","63.40",15.4
"12/12/1999","ANA","63.30",15.4
"12/12/1999","ANA","63.30",15.4
"13/12/1999","ANA","63.11",15.3
"13/12/1999","ANA","63.11",15.3
"14/12/1999","ANA","63.01",15.3
"14/12/1999","ANA","63.01",15.3
"15/12/1999","ANA","62.92",15.3
"15/12/1999","ANA","62.92",15.3
"16/12/1999","ANA","62.82",15.3
"16/12/1999","ANA","62.82",15.3
"17/12/1999","ANA","62.63",15.2
"17/12/1999","ANA","62.63",15.2
"18/12/1999","ANA","62.54",15.2
"18/12/1999","ANA","62.54",15.2
"19/12/1999","ANA","62.44",15.2
"19/12/1999","ANA","62.44",15.2
"20/12/1999","ANA","62.25",15.1
"20/12/1999","ANA","62.25",15.1
"21/12/1999","ANA","62.16",15.1
"21/12/1999","ANA","62.16",15.1
"22/12/1999","ANA","62.06",15.1
"22/12/1999","ANA","62.06",15.1
"23/12/1999","ANA","62.06",15.1
"23/12/1999","ANA","62.06",15.1
"24/12/1999","ANA","61.87",15
"24/12/1999","ANA","61.87",15
"25/12/1999","ANA","61.78",15
"25/12/1999","ANA","61.78",15
"26/12/1999","ANA","61.68",15
"26/12/1999","ANA","61.68",15
"27/12/1999","ANA","61.49",14.9
"27/12/1999","ANA","61.49",14.9
"28/12/1999","ANA","61.40",14.9
"28/12/1999","ANA","61.40",14.9
"29/12/1999","ANA","61.49",14.9
"29/12/1999","ANA","61.49",14.9
"30/12/1999","ANA","67.23",16.3
"30/12/1999","ANA","67.23",16.3
"31/12/1999","ANA","68.18",16.6
"31/12/1999","ANA","68.18",16.6
"01/01/2000","ANA","68.70",16.7
"01/01/2000","ANA","68.70",16.7
"02/01/2000","ANA","68.70",16.7
"02/01/2000","ANA","68.70",16.7
"03/01/2000","ANA","68.70",16.7
"03/01/2000","ANA","68.70",16.7
"04/01/2000","ANA","68.60",16.7
"04/01/2000","ANA","68.60",16.7
"05/01/2000","ANA","68.49",16.6
"05/01/2000","ANA","68.49",16.6
"06/01/2000","ANA","68.39",16.6
"06/01/2000","ANA","68.39",16.6
"07/01/2000","ANA","68.39",16.6
"07/01/2000","ANA","68.39",16.6
"08/01/2000","ANA","68.39",16.6
"08/01/2000","ANA","68.39",16.6
"09/01/2000","ANA","68.39",16.6
"09/01/2000","ANA","68.39",16.6
"10/01/2000","ANA","70.07",17
"10/01/2000","ANA","70.07",17
"11/01/2000","ANA","71.65",17.4
"11/01/2000","ANA","71.65",17.4
"12/01/2000","ANA","73.02",17.7
"12/01/2000","ANA","73.02",17.7
"13/01/2000","ANA","73.23",17.8
"13/01/2000","ANA","73.23",17.8
"14/01/2000","ANA","73.23",17.8
"14/01/2000","ANA","73.23",17.8
"15/01/2000","ANA","74.84",18.2
"15/01/2000","ANA","74.84",18.2
"16/01/2000","ANA","77.29",18.8
"16/01/2000","ANA","77.29",18.8
"17/01/2000","ANA","77.75",18.9
"17/01/2000","ANA","77.75",18.9
"18/01/2000","ANA","77.64",18.9
"18/01/2000","ANA","77.64",18.9
"19/01/2000","ANA","77.64",18.9
"19/01/2000","ANA","77.64",18.9
"20/01/2000","ANA","77.64",18.9
"20/01/2000","ANA","77.64",18.9
"21/01/2000","ANA","77.52",18.8
"21/01/2000","ANA","77.52",18.8
"22/01/2000","ANA","78.22",19
"22/01/2000","ANA","78.22",19
"23/01/2000","ANA","79.27",19.2
"23/01/2000","ANA","79.27",19.2
"24/01/2000","ANA","79.50",19.3
"24/01/2000","ANA","79.50",19.3
"25/01/2000","ANA","79.62",19.3
"25/01/2000","ANA","79.62",19.3
"26/01/2000","ANA","79.50",19.3
"26/01/2000","ANA","79.50",19.3
"27/01/2000","ANA","79.38",19.3
"27/01/2000","ANA","79.38",19.3
"28/01/2000","ANA","79.27",19.2
"28/01/2000","ANA","79.27",19.2
"29/01/2000","ANA","79.15",19.2
"29/01/2000","ANA","79.15",19.2
"30/01/2000","ANA","79.03",19.2
"30/01/2000","ANA","79.03",19.2
"31/01/2000","ANA","78.92",19.2
"31/01/2000","ANA","78.92",19.2
"01/02/2000","ANA","78.80",19.1
"01/02/2000","ANA","78.80",19.1
"02/02/2000","ANA","78.57",19.1
"02/02/2000","ANA","78.57",19.1
"03/02/2000","ANA","78.45",19.1
"03/02/2000","ANA","78.45",19.1
"04/02/2000","ANA","78.34",19
"04/02/2000","ANA","78.34",19
"05/02/2000","ANA","78.22",19
"05/02/2000","ANA","78.22",19
"06/02/2000","ANA","77.99",18.9
"06/02/2000","ANA","77.99",18.9
"07/02/2000","ANA","77.87",18.9
"07/02/2000","ANA","77.87",18.9
"08/02/2000","ANA","77.75",18.9
"08/02/2000","ANA","77.75",18.9
"09/02/2000","ANA","77.64",18.9
"09/02/2000","ANA","77.64",18.9
"10/02/2000","ANA","77.52",18.8
"10/02/2000","ANA","77.52",18.8
"11/02/2000","ANA","77.40",18.8
"11/02/2000","ANA","77.40",18.8
"12/02/2000","ANA","77.29",18.8
"12/02/2000","ANA","77.29",18.8
"13/02/2000","ANA","77.17",18.7
"13/02/2000","ANA","77.17",18.7
"14/02/2000","ANA","77.99",18.9
"14/02/2000","ANA","77.99",18.9
"15/02/2000","ANA","79.15",19.2
"15/02/2000","ANA","79.15",19.2
"16/02/2000","ANA","81.13",19.7
"16/02/2000","ANA","81.13",19.7
"17/02/2000","ANA","86.40",21
"17/02/2000","ANA","86.40",21
"18/02/2000","ANA","90.41",22
"18/02/2000","ANA","90.41",22
"19/02/2000","ANA","93.38",22.7
"19/02/2000","ANA","93.38",22.7
"20/02/2000","ANA","93.90",22.8
"20/02/2000","ANA","93.90",22.8
"21/02/2000","ANA","94.55",23
"21/02/2000","ANA","94.55",23
"22/02/2000","ANA","97.78",23.8
"22/02/2000","ANA","97.78",23.8
"23/02/2000","ANA","98.69",24
"23/02/2000","ANA","98.69",24
"24/02/2000","ANA","115.63",28.1
"24/02/2000","ANA","115.63",28.1
"25/02/2000","ANA","118.09",28.7
"25/02/2000","ANA","118.09",28.7
"26/02/2000","ANA","118.91",28.9
"26/02/2000","ANA","118.91",28.9
"27/02/2000","ANA","119.24",29
"27/02/2000","ANA","119.24",29
"28/02/2000","ANA","119.41",29
"28/02/2000","ANA","119.41",29
"29/02/2000","ANA","119.41",29
"29/02/2000","ANA","119.41",29
"01/03/2000","ANA","119.57",29
"01/03/2000","ANA","119.57",29
"02/03/2000","ANA","119.74",29.1
"02/03/2000","ANA","119.74",29.1
"03/03/2000","ANA","119.90",29.1
"03/03/2000","ANA","119.90",29.1
"04/03/2000","ANA","120.07",29.2
"04/03/2000","ANA","120.07",29.2
"05/03/2000","ANA","119.90",29.1
"05/03/2000","ANA","119.90",29.1
"06/03/2000","ANA","119.90",29.1
"06/03/2000","ANA","119.90",29.1
"07/03/2000","ANA","119.74",29.1
"07/03/2000","ANA","119.74",29.1
"08/03/2000","ANA","119.57",29
"08/03/2000","ANA","119.57",29
"09/03/2000","ANA","119.41",29
"09/03/2000","ANA","119.41",29
"10/03/2000","ANA","119.24",29
"10/03/2000","ANA","119.24",29
"11/03/2000","ANA","119.24",29
"11/03/2000","ANA","119.24",29
"12/03/2000","ANA","118.91",28.9
"12/03/2000","ANA","118.91",28.9
"13/03/2000","ANA","118.75",28.8
"13/03/2000","ANA","118.75",28.8
"14/03/2000","ANA","118.59",28.8
"14/03/2000","ANA","118.59",28.8
"15/03/2000","ANA","119.90",29.1
"15/03/2000","ANA","119.90",29.1
"16/03/2000","ANA","120.72",29.3
"16/03/2000","ANA","120.72",29.3
"17/03/2000","ANA","120.89",29.4
"17/03/2000","ANA","120.89",29.4
"18/03/2000","ANA","120.89",29.4
"18/03/2000","ANA","120.89",29.4
"19/03/2000","ANA","127.47",31
"19/03/2000","ANA","127.47",31
"20/03/2000","ANA","136.73",33.2
"20/03/2000","ANA","136.73",33.2
"21/03/2000","ANA","139.12",33.8
"21/03/2000","ANA","139.12",33.8
"22/03/2000","ANA","139.67",33.9
"22/03/2000","ANA","139.67",33.9
"23/03/2000","ANA","139.85",34
"23/03/2000","ANA","139.85",34
"24/03/2000","ANA","140.04",34
"24/03/2000","ANA","140.04",34
"25/03/2000","ANA","140.04",34
"25/03/2000","ANA","140.04",34
"26/03/2000","ANA","139.85",34
"26/03/2000","ANA","139.85",34
"27/03/2000","ANA","139.85",34
"27/03/2000","ANA","139.85",34
"28/03/2000","ANA","139.67",33.9
"28/03/2000","ANA","139.67",33.9
"29/03/2000","ANA","139.85",34
"29/03/2000","ANA","139.85",34
"30/03/2000","ANA","144.27",35
"30/03/2000","ANA","144.27",35
"31/03/2000","ANA","148.71",36.1
"31/03/2000","ANA","148.71",36.1
"01/04/2000","ANA","151.39",36.8
"01/04/2000","ANA","151.39",36.8
"02/04/2000","ANA","152.42",37
"02/04/2000","ANA","152.42",37
"03/04/2000","ANA","152.83",37.1
"03/04/2000","ANA","152.83",37.1
"04/04/2000","ANA","152.63",37.1
"04/04/2000","ANA","152.63",37.1
"05/04/2000","ANA","152.63",37.1
"05/04/2000","ANA","152.63",37.1
"06/04/2000","ANA","152.63",37.1
"06/04/2000","ANA","152.63",37.1
"07/04/2000","ANA","152.42",37
"07/04/2000","ANA","152.42",37
"08/04/2000","ANA","152.42",37
"08/04/2000","ANA","152.42",37
"09/04/2000","ANA","152.22",37
"09/04/2000","ANA","152.22",37
"10/04/2000","ANA","152.22",37
"10/04/2000","ANA","152.22",37
"11/04/2000","ANA","152.22",37
"11/04/2000","ANA","152.22",37
"12/04/2000","ANA","152.22",37
"12/04/2000","ANA","152.22",37
"13/04/2000","ANA","152.63",37.1
"13/04/2000","ANA","152.63",37.1
"14/04/2000","ANA","156.13",37.9
"14/04/2000","ANA","156.13",37.9
"15/04/2000","ANA","157.16",38.2
"15/04/2000","ANA","157.16",38.2
"16/04/2000","ANA","157.58",38.3
"16/04/2000","ANA","157.58",38.3
"17/04/2000","ANA","161.29",39.2
"17/04/2000","ANA","161.29",39.2
"18/04/2000","ANA","167.89",40.8
"18/04/2000","ANA","167.89",40.8
"19/04/2000","ANA","178.81",43.4
"19/04/2000","ANA","178.81",43.4
"20/04/2000","ANA","182.04",44.2
"20/04/2000","ANA","182.04",44.2
"21/04/2000","ANA","183.42",44.6
"21/04/2000","ANA","183.42",44.6
"22/04/2000","ANA","184.34",44.8
"22/04/2000","ANA","184.34",44.8
"23/04/2000","ANA","184.57",44.8
"23/04/2000","ANA","184.57",44.8
"24/04/2000","ANA","184.81",44.9
"24/04/2000","ANA","184.81",44.9
"25/04/2000","ANA","184.81",44.9
"25/04/2000","ANA","184.81",44.9
"26/04/2000","ANA","185.27",45
"26/04/2000","ANA","185.27",45
"27/04/2000","ANA","185.27",45
"27/04/2000","ANA","185.27",45
"28/04/2000","ANA","185.27",45
"28/04/2000","ANA","185.27",45
"29/04/2000","ANA","185.27",45
"29/04/2000","ANA","185.27",45
"30/04/2000","ANA","185.04",45
"30/04/2000","ANA","185.04",45
"01/05/2000","ANA","184.81",44.9
"01/05/2000","ANA","184.81",44.9
"02/05/2000","ANA","184.81",44.9
"02/05/2000","ANA","184.81",44.9
"03/05/2000","ANA","185.27",45
"03/05/2000","ANA","185.27",45
"04/05/2000","ANA","185.27",45
"04/05/2000","ANA","185.27",45
"05/05/2000","ANA","185.04",45
"05/05/2000","ANA","185.04",45
"06/05/2000","ANA","185.04",45
"06/05/2000","ANA","185.04",45
"07/05/2000","ANA","185.27",45
"07/05/2000","ANA","185.27",45
"08/05/2000","ANA","185.27",45
"08/05/2000","ANA","185.27",45
"09/05/2000","ANA","185.27",45
"09/05/2000","ANA","185.27",45
"10/05/2000","ANA","185.04",45
"10/05/2000","ANA","185.04",45
"11/05/2000","ANA","184.81",44.9
"11/05/2000","ANA","184.81",44.9
"12/05/2000","ANA","184.57",44.8
"12/05/2000","ANA","184.57",44.8
"13/05/2000","ANA","184.34",44.8
"13/05/2000","ANA","184.34",44.8
"14/05/2000","ANA","184.11",44.7
"14/05/2000","ANA","184.11",44.7
"15/05/2000","ANA","184.11",44.7
"15/05/2000","ANA","184.11",44.7
"16/05/2000","ANA","183.88",44.7
"16/05/2000","ANA","183.88",44.7
"17/05/2000","ANA","183.88",44.7
"17/05/2000","ANA","183.88",44.7
"18/05/2000","ANA","183.88",44.7
"18/05/2000","ANA","183.88",44.7
"19/05/2000","ANA","183.65",44.6
"19/05/2000","ANA","183.65",44.6
"20/05/2000","ANA","183.42",44.6
"20/05/2000","ANA","183.42",44.6
"21/05/2000","ANA","183.19",44.5
"21/05/2000","ANA","183.19",44.5
"22/05/2000","ANA","182.96",44.4
"22/05/2000","ANA","182.96",44.4
"23/05/2000","ANA","182.96",44.4
"23/05/2000","ANA","182.96",44.4
"24/05/2000","ANA","182.96",44.4
"24/05/2000","ANA","182.96",44.4
"25/05/2000","ANA","182.73",44.4
"25/05/2000","ANA","182.73",44.4
"26/05/2000","ANA","182.50",44.3
"26/05/2000","ANA","182.50",44.3
"27/05/2000","ANA","182.50",44.3
"27/05/2000","ANA","182.50",44.3
"28/05/2000","ANA","182.27",44.3
"28/05/2000","ANA","182.27",44.3
"29/05/2000","ANA","182.04",44.2
"29/05/2000","ANA","182.04",44.2
"30/05/2000","ANA","181.81",44.2
"30/05/2000","ANA","181.81",44.2
"31/05/2000","ANA","181.58",44.1
"31/05/2000","ANA","181.58",44.1
"01/06/2000","ANA","181.35",44
"01/06/2000","ANA","181.35",44
"02/06/2000","ANA","181.12",44
"02/06/2000","ANA","181.12",44
"03/06/2000","ANA","180.88",43.9
"03/06/2000","ANA","180.88",43.9
"04/06/2000","ANA","180.65",43.9
"04/06/2000","ANA","180.65",43.9
"05/06/2000","ANA","180.42",43.8
"05/06/2000","ANA","180.42",43.8
"06/06/2000","ANA","180.19",43.8
"06/06/2000","ANA","180.19",43.8
"07/06/2000","ANA","180.19",43.8
"07/06/2000","ANA","180.19",43.8
"08/06/2000","ANA","180.19",43.8
"08/06/2000","ANA","180.19",43.8
"09/06/2000","ANA","180.19",43.8
"09/06/2000","ANA","180.19",43.8
"10/06/2000","ANA","179.96",43.7
"10/06/2000","ANA","179.96",43.7
"11/06/2000","ANA","179.73",43.7
"11/06/2000","ANA","179.73",43.7
"12/06/2000","ANA","179.50",43.6
"12/06/2000","ANA","179.50",43.6
"13/06/2000","ANA","179.50",43.6
"13/06/2000","ANA","179.50",43.6
"14/06/2000","ANA","179.27",43.5
"14/06/2000","ANA","179.27",43.5
"15/06/2000","ANA","179.27",43.5
"15/06/2000","ANA","179.27",43.5
"16/06/2000","ANA","179.27",43.5
"16/06/2000","ANA","179.27",43.5
"17/06/2000","ANA","179.04",43.5
"17/06/2000","ANA","179.04",43.5
"18/06/2000","ANA","178.81",43.4
"18/06/2000","ANA","178.81",43.4
"19/06/2000","ANA","178.81",43.4
"19/06/2000","ANA","178.81",43.4
"20/06/2000","ANA","178.58",43.4
"20/06/2000","ANA","178.58",43.4
"21/06/2000","ANA","178.35",43.3
"21/06/2000","ANA","178.35",43.3
"22/06/2000","ANA","178.12",43.3
"22/06/2000","ANA","178.12",43.3
"23/06/2000","ANA","177.89",43.2
"23/06/2000","ANA","177.89",43.2
"24/06/2000","ANA","177.89",43.2
"24/06/2000","ANA","177.89",43.2
"25/06/2000","ANA","178.12",43.3
"25/06/2000","ANA","178.12",43.3
"26/06/2000","ANA","178.35",43.3
"26/06/2000","ANA","178.35",43.3
"27/06/2000","ANA","178.35",43.3
"27/06/2000","ANA","178.35",43.3
"28/06/2000","ANA","178.12",43.3
"28/06/2000","ANA","178.12",43.3
"29/06/2000","ANA","178.12",43.3
"29/06/2000","ANA","178.12",43.3
"30/06/2000","ANA","177.89",43.2
"30/06/2000","ANA","177.89",43.2
"01/07/2000","ANA","177.66",43.2
"01/07/2000","ANA","177.66",43.2
"02/07/2000","ANA","177.43",43.1
"02/07/2000","ANA","177.43",43.1
"03/07/2000","ANA","177.19",43
"03/07/2000","ANA","177.19",43
"04/07/2000","ANA","177.19",43
"04/07/2000","ANA","177.19",43
"05/07/2000","ANA","177.19",43
"05/07/2000","ANA","177.19",43
"06/07/2000","ANA","177.19",43
"06/07/2000","ANA","177.19",43
"07/07/2000","ANA","176.96",43
"07/07/2000","ANA","176.96",43
"08/07/2000","ANA","176.96",43
"08/07/2000","ANA","176.96",43
"09/07/2000","ANA","176.73",42.9
"09/07/2000","ANA","176.73",42.9
"10/07/2000","ANA","176.50",42.9
"10/07/2000","ANA","176.50",42.9
"11/07/2000","ANA","176.96",43
"11/07/2000","ANA","176.96",43
"12/07/2000","ANA","176.96",43
"12/07/2000","ANA","176.96",43
"13/07/2000","ANA","176.73",42.9
"13/07/2000","ANA","176.73",42.9
"14/07/2000","ANA","176.50",42.9
"14/07/2000","ANA","176.50",42.9
"15/07/2000","ANA","176.50",42.9
"15/07/2000","ANA","176.50",42.9
"16/07/2000","ANA","176.50",42.9
"16/07/2000","ANA","176.50",42.9
"17/07/2000","ANA","176.27",42.8
"17/07/2000","ANA","176.27",42.8
"18/07/2000","ANA","176.27",42.8
"18/07/2000","ANA","176.27",42.8
"19/07/2000","ANA","176.04",42.8
"19/07/2000","ANA","176.04",42.8
"20/07/2000","ANA","176.04",42.8
"20/07/2000","ANA","176.04",42.8
"21/07/2000","ANA","175.81",42.7
"21/07/2000","ANA","175.81",42.7
"22/07/2000","ANA","176.27",42.8
"22/07/2000","ANA","176.27",42.8
"23/07/2000","ANA","176.27",42.8
"23/07/2000","ANA","176.27",42.8
"24/07/2000","ANA","176.04",42.8
"24/07/2000","ANA","176.04",42.8
"25/07/2000","ANA","175.81",42.7
"25/07/2000","ANA","175.81",42.7
"26/07/2000","ANA","175.81",42.7
"26/07/2000","ANA","175.81",42.7
"27/07/2000","ANA","175.81",42.7
"27/07/2000","ANA","175.81",42.7
"28/07/2000","ANA","175.58",42.6
"28/07/2000","ANA","175.58",42.6
"29/07/2000","ANA","175.58",42.6
"29/07/2000","ANA","175.58",42.6
"30/07/2000","ANA","175.35",42.6
"30/07/2000","ANA","175.35",42.6
"31/07/2000","ANA","175.12",42.5
"31/07/2000","ANA","175.12",42.5
"01/08/2000","ANA","174.89",42.5
"01/08/2000","ANA","174.89",42.5
"02/08/2000","ANA","175.12",42.5
"02/08/2000","ANA","175.12",42.5
"03/08/2000","ANA","174.89",42.5
"03/08/2000","ANA","174.89",42.5
"04/08/2000","ANA","174.66",42.4
"04/08/2000","ANA","174.66",42.4
"05/08/2000","ANA","174.66",42.4
"05/08/2000","ANA","174.66",42.4
"06/08/2000","ANA","174.43",42.4
"06/08/2000","ANA","174.43",42.4
"07/08/2000","ANA","174.43",42.4
"07/08/2000","ANA","174.43",42.4
"08/08/2000","ANA","174.20",42.3
"08/08/2000","ANA","174.20",42.3
"09/08/2000","ANA","174.20",42.3
"09/08/2000","ANA","174.20",42.3
"10/08/2000","ANA","174.20",42.3
"10/08/2000","ANA","174.20",42.3
"11/08/2000","ANA","173.97",42.3
"11/08/2000","ANA","173.97",42.3
"12/08/2000","ANA","173.74",42.2
"12/08/2000","ANA","173.74",42.2
"13/08/2000","ANA","173.74",42.2
"13/08/2000","ANA","173.74",42.2
"14/08/2000","ANA","173.50",42.1
"14/08/2000","ANA","173.50",42.1
"15/08/2000","ANA","173.27",42.1
"15/08/2000","ANA","173.27",42.1
"16/08/2000","ANA","173.04",42
